evidence_id,disease_id,cluster_id,drug_id,drug_name,rank,tier,target,target_pathway,evidence_text,source_file,source_row_number,raw_json
imev_51b667a77df0b450,HNSC,imcluster_6893ea6ac1e4cef6,1593,Entinostat,18,,"HDAC1|HDAC3 HDAC1, HDAC3 Chromatin histone acetylation HDAC1|HDAC3",,TP53 mutated (50%); FAT1 mutated (25%),HNSC_drug_linkage.csv,44,"{""admet_filter"": ""KEEP"", ""canonical_drug_id"": ""1593"", ""cluster"": ""1"", ""drug_name"": ""Entinostat"", ""drug_rank"": ""18"", ""fit_score"": ""0.4"", ""hnsc_4tier"": ""Tier 3"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%)"", ""targets"": ""HDAC1|HDAC3 HDAC1, HDAC3 Chromatin histone acetylation HDAC1|HDAC3""}"
imev_361f8ae6acd1504c,HNSC,imcluster_6893ea6ac1e4cef6,1558,Lapatinib,19,,"EGFR|ERBB2 EGFR, ERBB2 EGFR signaling EGFR|ERBB2",,TP53 mutated (50%); FAT1 mutated (25%),HNSC_drug_linkage.csv,45,"{""admet_filter"": ""KEEP"", ""canonical_drug_id"": ""1558"", ""cluster"": ""1"", ""drug_name"": ""Lapatinib"", ""drug_rank"": ""19"", ""fit_score"": ""0.4"", ""hnsc_4tier"": ""Tier 3"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%)"", ""targets"": ""EGFR|ERBB2 EGFR, ERBB2 EGFR signaling EGFR|ERBB2""}"
imev_41bc10aad582beaa,HNSC,imcluster_6893ea6ac1e4cef6,1051,Alisertib,20,,AURKA AURKA Mitosis AURKA,,TP53 mutated (50%); FAT1 mutated (25%),HNSC_drug_linkage.csv,46,"{""admet_filter"": ""KEEP"", ""canonical_drug_id"": ""1051"", ""cluster"": ""1"", ""drug_name"": ""Alisertib"", ""drug_rank"": ""20"", ""fit_score"": ""0.4"", ""hnsc_4tier"": ""Tier 3"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%)"", ""targets"": ""AURKA AURKA Mitosis AURKA""}"
imev_3bf8a622420d680f,HNSC,imcluster_6893ea6ac1e4cef6,1054,Palbociclib,21,,"CDK4|CDK6 CDK4, CDK6 Cell cycle CDK4|CDK6",,TP53 mutated (50%); FAT1 mutated (25%),HNSC_drug_linkage.csv,47,"{""admet_filter"": ""KEEP"", ""canonical_drug_id"": ""1054"", ""cluster"": ""1"", ""drug_name"": ""Palbociclib"", ""drug_rank"": ""21"", ""fit_score"": ""0.4"", ""hnsc_4tier"": ""Tier 3"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%)"", ""targets"": ""CDK4|CDK6 CDK4, CDK6 Cell cycle CDK4|CDK6""}"
imev_51d5f9f4f321d2ad,HNSC,imcluster_6893ea6ac1e4cef6,1862,MG-132,23,,"CAPN1|PROTEASOME Proteasome, CAPN1 Protein stability and degradation CAPN1|PROTEASOME",,TP53 mutated (50%); FAT1 mutated (25%),HNSC_drug_linkage.csv,48,"{""admet_filter"": ""KEEP"", ""canonical_drug_id"": ""1862"", ""cluster"": ""1"", ""drug_name"": ""MG-132"", ""drug_rank"": ""23"", ""fit_score"": ""0.4"", ""hnsc_4tier"": ""Tier 4"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%)"", ""targets"": ""CAPN1|PROTEASOME Proteasome, CAPN1 Protein stability and degradation CAPN1|PROTEASOME""}"
imev_0bbbf91b525a9986,HNSC,imcluster_6893ea6ac1e4cef6,1553,Uprosertib,26,,"AKT1|AKT2|AKT3 AKT1, AKT2, AKT3 PI3K/MTOR signaling AKT1|AKT2|AKT3",,TP53 mutated (50%); FAT1 mutated (25%),HNSC_drug_linkage.csv,49,"{""admet_filter"": ""KEEP"", ""canonical_drug_id"": ""1553"", ""cluster"": ""1"", ""drug_name"": ""Uprosertib"", ""drug_rank"": ""26"", ""fit_score"": ""0.4"", ""hnsc_4tier"": ""Tier 3"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%)"", ""targets"": ""AKT1|AKT2|AKT3 AKT1, AKT2, AKT3 PI3K/MTOR signaling AKT1|AKT2|AKT3""}"
imev_8be87a87f170cfe0,HNSC,imcluster_6893ea6ac1e4cef6,1010,Gefitinib,30,,EGFR EGFR EGFR signaling EGFR,,TP53 mutated (50%); FAT1 mutated (25%),HNSC_drug_linkage.csv,50,"{""admet_filter"": ""KEEP"", ""canonical_drug_id"": ""1010"", ""cluster"": ""1"", ""drug_name"": ""Gefitinib"", ""drug_rank"": ""30"", ""fit_score"": ""0.4"", ""hnsc_4tier"": ""Tier 3"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%)"", ""targets"": ""EGFR EGFR EGFR signaling EGFR""}"
imev_b7f989556c5d834e,HNSC,imcluster_6893ea6ac1e4cef6,1080,Paclitaxel,11,,MICROTUBULE STABILISER Microtubule stabiliser Mitosis MICROTUBULESTABILISER,,TP53 mutated (50%); FAT1 mutated (25%) | current HNSC therapy benchmark,HNSC_drug_linkage.csv,51,"{""admet_filter"": ""EXCLUDE"", ""canonical_drug_id"": ""1080"", ""cluster"": ""1"", ""drug_name"": ""Paclitaxel"", ""drug_rank"": ""11"", ""fit_score"": ""0.3"", ""hnsc_4tier"": ""Tier 1"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%) | current HNSC therapy benchmark"", ""targets"": ""MICROTUBULE STABILISER Microtubule stabiliser Mitosis MICROTUBULESTABILISER""}"
imev_ae3fdad2705ddde7,HNSC,imcluster_6893ea6ac1e4cef6,1008,Methotrexate,29,,ANTIMETABOLITE Antimetabolite DNA replication ANTIMETABOLITE,,TP53 mutated (50%); FAT1 mutated (25%) | current HNSC therapy benchmark,HNSC_drug_linkage.csv,52,"{""admet_filter"": ""EXCLUDE"", ""canonical_drug_id"": ""1008"", ""cluster"": ""1"", ""drug_name"": ""Methotrexate"", ""drug_rank"": ""29"", ""fit_score"": ""0.3"", ""hnsc_4tier"": ""Tier 1"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%) | current HNSC therapy benchmark"", ""targets"": ""ANTIMETABOLITE Antimetabolite DNA replication ANTIMETABOLITE""}"
imev_d0f7030d6984cf6e,HNSC,imcluster_6893ea6ac1e4cef6,1016,Temsirolimus,4,,MTOR MTOR PI3K/MTOR signaling MTOR,,TP53 mutated (50%); FAT1 mutated (25%) | HNSC research or clinical evidence,HNSC_drug_linkage.csv,53,"{""admet_filter"": ""EXCLUDE"", ""canonical_drug_id"": ""1016"", ""cluster"": ""1"", ""drug_name"": ""Temsirolimus"", ""drug_rank"": ""4"", ""fit_score"": ""0.2"", ""hnsc_4tier"": ""Tier 2"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%) | HNSC research or clinical evidence"", ""targets"": ""MTOR MTOR PI3K/MTOR signaling MTOR""}"
imev_606f630d8218e976,HNSC,imcluster_6893ea6ac1e4cef6,1808,Topotecan,5,,TOP1 TOP1 DNA replication TOP1,,TP53 mutated (50%); FAT1 mutated (25%) | HNSC research or clinical evidence,HNSC_drug_linkage.csv,54,"{""admet_filter"": ""EXCLUDE"", ""canonical_drug_id"": ""1808"", ""cluster"": ""1"", ""drug_name"": ""Topotecan"", ""drug_rank"": ""5"", ""fit_score"": ""0.2"", ""hnsc_4tier"": ""Tier 2"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%) | HNSC research or clinical evidence"", ""targets"": ""TOP1 TOP1 DNA replication TOP1""}"
imev_d623c75564ab88e6,HNSC,imcluster_6893ea6ac1e4cef6,1026,Tanespimycin,10,,HSP90 HSP90 Protein stability and degradation HSP90AA1,,TP53 mutated (50%); FAT1 mutated (25%) | HNSC research or clinical evidence,HNSC_drug_linkage.csv,55,"{""admet_filter"": ""EXCLUDE"", ""canonical_drug_id"": ""1026"", ""cluster"": ""1"", ""drug_name"": ""Tanespimycin"", ""drug_rank"": ""10"", ""fit_score"": ""0.2"", ""hnsc_4tier"": ""Tier 2"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%) | HNSC research or clinical evidence"", ""targets"": ""HSP90 HSP90 Protein stability and degradation HSP90AA1""}"
imev_f2bc36ea51dd96ef,HNSC,imcluster_6893ea6ac1e4cef6,1511,Epirubicin,27,,ANTHRACYCLINE Anthracycline DNA replication ANTHRACYCLINE,,TP53 mutated (50%); FAT1 mutated (25%) | HNSC research or clinical evidence,HNSC_drug_linkage.csv,56,"{""admet_filter"": ""EXCLUDE"", ""canonical_drug_id"": ""1511"", ""cluster"": ""1"", ""drug_name"": ""Epirubicin"", ""drug_rank"": ""27"", ""fit_score"": ""0.2"", ""hnsc_4tier"": ""Tier 2"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%) | HNSC research or clinical evidence"", ""targets"": ""ANTHRACYCLINE Anthracycline DNA replication ANTHRACYCLINE""}"
imev_69f31446fe7bec1f,HNSC,imcluster_6893ea6ac1e4cef6,1149,TW 37,14,,"BCL-XL|BCL2|MCL1 BCL2, BCL-XL, MCL1 Apoptosis regulation BCL2|BCL2L1|MCL1",,TP53 mutated (50%); FAT1 mutated (25%),HNSC_drug_linkage.csv,57,"{""admet_filter"": ""EXCLUDE"", ""canonical_drug_id"": ""1149"", ""cluster"": ""1"", ""drug_name"": ""TW 37"", ""drug_rank"": ""14"", ""fit_score"": ""0.1"", ""hnsc_4tier"": ""Tier 3"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%)"", ""targets"": ""BCL-XL|BCL2|MCL1 BCL2, BCL-XL, MCL1 Apoptosis regulation BCL2|BCL2L1|MCL1""}"
imev_985c50b34ba609d8,HNSC,imcluster_6893ea6ac1e4cef6,1191,Bortezomib,24,,PROTEASOME Proteasome Protein stability and degradation PROTEASOME,,TP53 mutated (50%); FAT1 mutated (25%),HNSC_drug_linkage.csv,58,"{""admet_filter"": ""EXCLUDE"", ""canonical_drug_id"": ""1191"", ""cluster"": ""1"", ""drug_name"": ""Bortezomib"", ""drug_rank"": ""24"", ""fit_score"": ""0.1"", ""hnsc_4tier"": ""Tier 3"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%)"", ""targets"": ""PROTEASOME Proteasome Protein stability and degradation PROTEASOME""}"
imev_28cc7a0962ef60c3,HNSC,imcluster_6893ea6ac1e4cef6,1079,Dasatinib,25,,"ABL|EPHRINS|KIT|PDGFR|SRC ABL, SRC, Ephrins, PDGFR, KIT Other, kinases ABL|EPHRINS|KIT|PDGFR|SRC",,TP53 mutated (50%); FAT1 mutated (25%),HNSC_drug_linkage.csv,59,"{""admet_filter"": ""EXCLUDE"", ""canonical_drug_id"": ""1079"", ""cluster"": ""1"", ""drug_name"": ""Dasatinib"", ""drug_rank"": ""25"", ""fit_score"": ""0.1"", ""hnsc_4tier"": ""Tier 3"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%)"", ""targets"": ""ABL|EPHRINS|KIT|PDGFR|SRC ABL, SRC, Ephrins, PDGFR, KIT Other, kinases ABL|EPHRINS|KIT|PDGFR|SRC""}"
imev_cd350cd617395a5d,HNSC,imcluster_6893ea6ac1e4cef6,1179,MK-1775,28,,"PLK1|WEE1 WEE1, PLK1 Cell cycle PLK1|WEE1",,TP53 mutated (50%); FAT1 mutated (25%),HNSC_drug_linkage.csv,60,"{""admet_filter"": ""EXCLUDE"", ""canonical_drug_id"": ""1179"", ""cluster"": ""1"", ""drug_name"": ""MK-1775"", ""drug_rank"": ""28"", ""fit_score"": ""0.1"", ""hnsc_4tier"": ""Tier 3"", ""rationale"": ""TP53 mutated (50%); FAT1 mutated (25%)"", ""targets"": ""PLK1|WEE1 WEE1, PLK1 Cell cycle PLK1|WEE1""}"
imev_27405ecc1df989d6,IPF,imcluster_e42c1c61aafe2268,,Ruxolitinib,1,Tier1_2,,Inflammatory-fibrotic transition,MoA/pathway hypothesis only; GEO drug model patients and OSIC CT patients are not the same individuals.,IPF_drug_linkage.md,1,"{""Cluster"": ""0"", ""FVC_Profile"": ""mean FVC=2825.6, rapid=26.26%"", ""Key_Pathway"": ""Inflammatory-fibrotic transition"", ""Label"": ""Preserved-FVC Rapid-Risk Phenotype"", ""Rationale"": ""MoA/pathway hypothesis only; GEO drug model patients and OSIC CT patients are not the same individuals."", ""Tier1_2_Drug_Candidates"": ""Ruxolitinib; Tofacitinib""}"
imev_3523cce7d37f07ed,IPF,imcluster_e42c1c61aafe2268,,Tofacitinib,2,Tier1_2,,Inflammatory-fibrotic transition,MoA/pathway hypothesis only; GEO drug model patients and OSIC CT patients are not the same individuals.,IPF_drug_linkage.md,1,"{""Cluster"": ""0"", ""FVC_Profile"": ""mean FVC=2825.6, rapid=26.26%"", ""Key_Pathway"": ""Inflammatory-fibrotic transition"", ""Label"": ""Preserved-FVC Rapid-Risk Phenotype"", ""Rationale"": ""MoA/pathway hypothesis only; GEO drug model patients and OSIC CT patients are not the same individuals."", ""Tier1_2_Drug_Candidates"": ""Ruxolitinib; Tofacitinib""}"
imev_72f485016846bb67,IPF,imcluster_c90733dce2ac04ff,,Nintedanib,1,Tier1_2,,ECM remodeling and angiogenesis,MoA/pathway hypothesis only; GEO drug model patients and OSIC CT patients are not the same individuals.,IPF_drug_linkage.md,2,"{""Cluster"": ""1"", ""FVC_Profile"": ""mean FVC=2702.5, rapid=23.38%"", ""Key_Pathway"": ""ECM remodeling and angiogenesis"", ""Label"": ""Lower-FVC Fibrotic Phenotype"", ""Rationale"": ""MoA/pathway hypothesis only; GEO drug model patients and OSIC CT patients are not the same individuals."", ""Tier1_2_Drug_Candidates"": ""Nintedanib; AT-9283; Pazopanib; Sorafenib; Ponatinib; Sunitinib""}"
imev_db174baa92e8925b,IPF,imcluster_c90733dce2ac04ff,,AT-9283,2,Tier1_2,,ECM remodeling and angiogenesis,MoA/pathway hypothesis only; GEO drug model patients and OSIC CT patients are not the same individuals.,IPF_drug_linkage.md,2,"{""Cluster"": ""1"", ""FVC_Profile"": ""mean FVC=2702.5, rapid=23.38%"", ""Key_Pathway"": ""ECM remodeling and angiogenesis"", ""Label"": ""Lower-FVC Fibrotic Phenotype"", ""Rationale"": ""MoA/pathway hypothesis only; GEO drug model patients and OSIC CT patients are not the same individuals."", ""Tier1_2_Drug_Candidates"": ""Nintedanib; AT-9283; Pazopanib; Sorafenib; Ponatinib; Sunitinib""}"
imev_f97ebb1277a7bfc2,IPF,imcluster_c90733dce2ac04ff,,Pazopanib,3,Tier1_2,,ECM remodeling and angiogenesis,MoA/pathway hypothesis only; GEO drug model patients and OSIC CT patients are not the same individuals.,IPF_drug_linkage.md,2,"{""Cluster"": ""1"", ""FVC_Profile"": ""mean FVC=2702.5, rapid=23.38%"", ""Key_Pathway"": ""ECM remodeling and angiogenesis"", ""Label"": ""Lower-FVC Fibrotic Phenotype"", ""Rationale"": ""MoA/pathway hypothesis only; GEO drug model patients and OSIC CT patients are not the same individuals."", ""Tier1_2_Drug_Candidates"": ""Nintedanib; AT-9283; Pazopanib; Sorafenib; Ponatinib; Sunitinib""}"
imev_7d35d67f07341179,IPF,imcluster_c90733dce2ac04ff,,Sorafenib,4,Tier1_2,,ECM remodeling and angiogenesis,MoA/pathway hypothesis only; GEO drug model patients and OSIC CT patients are not the same individuals.,IPF_drug_linkage.md,2,"{""Cluster"": ""1"", ""FVC_Profile"": ""mean FVC=2702.5, rapid=23.38%"", ""Key_Pathway"": ""ECM remodeling and angiogenesis"", ""Label"": ""Lower-FVC Fibrotic Phenotype"", ""Rationale"": ""MoA/pathway hypothesis only; GEO drug model patients and OSIC CT patients are not the same individuals."", ""Tier1_2_Drug_Candidates"": ""Nintedanib; AT-9283; Pazopanib; Sorafenib; Ponatinib; Sunitinib""}"
imev_7f6e450aeb220abf,IPF,imcluster_c90733dce2ac04ff,,Ponatinib,5,Tier1_2,,ECM remodeling and angiogenesis,MoA/pathway hypothesis only; GEO drug model patients and OSIC CT patients are not the same individuals.,IPF_drug_linkage.md,2,"{""Cluster"": ""1"", ""FVC_Profile"": ""mean FVC=2702.5, rapid=23.38%"", ""Key_Pathway"": ""ECM remodeling and angiogenesis"", ""Label"": ""Lower-FVC Fibrotic Phenotype"", ""Rationale"": ""MoA/pathway hypothesis only; GEO drug model patients and OSIC CT patients are not the same individuals."", ""Tier1_2_Drug_Candidates"": ""Nintedanib; AT-9283; Pazopanib; Sorafenib; Ponatinib; Sunitinib""}"
imev_0fee0ec37717699e,IPF,imcluster_c90733dce2ac04ff,,Sunitinib,6,Tier1_2,,ECM remodeling and angiogenesis,MoA/pathway hypothesis only; GEO drug model patients and OSIC CT patients are not the same individuals.,IPF_drug_linkage.md,2,"{""Cluster"": ""1"", ""FVC_Profile"": ""mean FVC=2702.5, rapid=23.38%"", ""Key_Pathway"": ""ECM remodeling and angiogenesis"", ""Label"": ""Lower-FVC Fibrotic Phenotype"", ""Rationale"": ""MoA/pathway hypothesis only; GEO drug model patients and OSIC CT patients are not the same individuals."", ""Tier1_2_Drug_Candidates"": ""Nintedanib; AT-9283; Pazopanib; Sorafenib; Ponatinib; Sunitinib""}"
imev_4275259c9c0cc6a1,LUNG,imcluster_80109e833c9a6d00,1811,Dactinomycin,,Tier3,RNA polymerase,Other,Dactinomycin is a Tier3 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology.,LUNG_drug_linkage.csv,1,"{""canonical_drug_id"": ""1811"", ""cluster"": ""0"", ""cluster_label"": ""PI/TP53-Proliferative-like WSI Cluster"", ""dominant_pathway"": ""TP53/cell-cycle/proliferative injury biology"", ""drug_name"": ""Dactinomycin"", ""hypothesis"": ""Dactinomycin is a Tier3 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology."", ""luad_4tier"": ""Tier3"", ""match_keywords"": ""broad_lung_tier_context"", ""moa"": ""RNA polymerase inhibitor"", ""target"": ""RNA polymerase"", ""target_pathway"": ""Other""}"
imev_244b08af8afeabe8,LUNG,imcluster_6d2f7c0f3eab8f12,1811,Dactinomycin,,Tier3,RNA polymerase,Other,Dactinomycin is a Tier3 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology.,LUNG_drug_linkage.csv,2,"{""canonical_drug_id"": ""1811"", ""cluster"": ""1"", ""cluster_label"": ""PI/TP53-Proliferative-like WSI Cluster"", ""dominant_pathway"": ""TP53/cell-cycle/proliferative injury biology"", ""drug_name"": ""Dactinomycin"", ""hypothesis"": ""Dactinomycin is a Tier3 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology."", ""luad_4tier"": ""Tier3"", ""match_keywords"": ""broad_lung_tier_context"", ""moa"": ""RNA polymerase inhibitor"", ""target"": ""RNA polymerase"", ""target_pathway"": ""Other""}"
imev_1f69b40f9892cb3d,LUNG,imcluster_5baab8a67cdd0fdf,1811,Dactinomycin,,Tier3,RNA polymerase,Other,Dactinomycin is a Tier3 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology.,LUNG_drug_linkage.csv,3,"{""canonical_drug_id"": ""1811"", ""cluster"": ""2"", ""cluster_label"": ""PI/TP53-Proliferative-like WSI Cluster"", ""dominant_pathway"": ""TP53/cell-cycle/proliferative injury biology"", ""drug_name"": ""Dactinomycin"", ""hypothesis"": ""Dactinomycin is a Tier3 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology."", ""luad_4tier"": ""Tier3"", ""match_keywords"": ""broad_lung_tier_context"", ""moa"": ""RNA polymerase inhibitor"", ""target"": ""RNA polymerase"", ""target_pathway"": ""Other""}"
imev_b4f1c7db93b11e94,LUNG,imcluster_80109e833c9a6d00,1819,Docetaxel,,Tier1,Microtubule stabiliser,Mitosis,Docetaxel is a Tier1 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology.,LUNG_drug_linkage.csv,4,"{""canonical_drug_id"": ""1819"", ""cluster"": ""0"", ""cluster_label"": ""PI/TP53-Proliferative-like WSI Cluster"", ""dominant_pathway"": ""TP53/cell-cycle/proliferative injury biology"", ""drug_name"": ""Docetaxel"", ""hypothesis"": ""Docetaxel is a Tier1 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology."", ""luad_4tier"": ""Tier1"", ""match_keywords"": ""MITOSIS; MICROTUBULE"", ""moa"": ""tubulin polymerization inhibitor"", ""target"": ""Microtubule stabiliser"", ""target_pathway"": ""Mitosis""}"
imev_826b7c15e46a2c62,LUNG,imcluster_6d2f7c0f3eab8f12,1819,Docetaxel,,Tier1,Microtubule stabiliser,Mitosis,Docetaxel is a Tier1 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology.,LUNG_drug_linkage.csv,5,"{""canonical_drug_id"": ""1819"", ""cluster"": ""1"", ""cluster_label"": ""PI/TP53-Proliferative-like WSI Cluster"", ""dominant_pathway"": ""TP53/cell-cycle/proliferative injury biology"", ""drug_name"": ""Docetaxel"", ""hypothesis"": ""Docetaxel is a Tier1 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology."", ""luad_4tier"": ""Tier1"", ""match_keywords"": ""MITOSIS; MICROTUBULE"", ""moa"": ""tubulin polymerization inhibitor"", ""target"": ""Microtubule stabiliser"", ""target_pathway"": ""Mitosis""}"
imev_7fbebff7797841f7,LUNG,imcluster_5baab8a67cdd0fdf,1819,Docetaxel,,Tier1,Microtubule stabiliser,Mitosis,Docetaxel is a Tier1 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology.,LUNG_drug_linkage.csv,6,"{""canonical_drug_id"": ""1819"", ""cluster"": ""2"", ""cluster_label"": ""PI/TP53-Proliferative-like WSI Cluster"", ""dominant_pathway"": ""TP53/cell-cycle/proliferative injury biology"", ""drug_name"": ""Docetaxel"", ""hypothesis"": ""Docetaxel is a Tier1 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology."", ""luad_4tier"": ""Tier1"", ""match_keywords"": ""MITOSIS; MICROTUBULE"", ""moa"": ""tubulin polymerization inhibitor"", ""target"": ""Microtubule stabiliser"", ""target_pathway"": ""Mitosis""}"
imev_69a5c7c637835703,LUNG,imcluster_80109e833c9a6d00,1080,Paclitaxel,,Tier1,Microtubule stabiliser,Mitosis,Paclitaxel is a Tier1 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology.,LUNG_drug_linkage.csv,7,"{""canonical_drug_id"": ""1080"", ""cluster"": ""0"", ""cluster_label"": ""PI/TP53-Proliferative-like WSI Cluster"", ""dominant_pathway"": ""TP53/cell-cycle/proliferative injury biology"", ""drug_name"": ""Paclitaxel"", ""hypothesis"": ""Paclitaxel is a Tier1 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology."", ""luad_4tier"": ""Tier1"", ""match_keywords"": ""MITOSIS; MICROTUBULE"", ""moa"": ""tubulin polymerization inhibitor"", ""target"": ""Microtubule stabiliser"", ""target_pathway"": ""Mitosis""}"
imev_782ab1a34b957c78,LUNG,imcluster_6d2f7c0f3eab8f12,1080,Paclitaxel,,Tier1,Microtubule stabiliser,Mitosis,Paclitaxel is a Tier1 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology.,LUNG_drug_linkage.csv,8,"{""canonical_drug_id"": ""1080"", ""cluster"": ""1"", ""cluster_label"": ""PI/TP53-Proliferative-like WSI Cluster"", ""dominant_pathway"": ""TP53/cell-cycle/proliferative injury biology"", ""drug_name"": ""Paclitaxel"", ""hypothesis"": ""Paclitaxel is a Tier1 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology."", ""luad_4tier"": ""Tier1"", ""match_keywords"": ""MITOSIS; MICROTUBULE"", ""moa"": ""tubulin polymerization inhibitor"", ""target"": ""Microtubule stabiliser"", ""target_pathway"": ""Mitosis""}"
imev_9b851be65f7d1794,LUNG,imcluster_5baab8a67cdd0fdf,1080,Paclitaxel,,Tier1,Microtubule stabiliser,Mitosis,Paclitaxel is a Tier1 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology.,LUNG_drug_linkage.csv,9,"{""canonical_drug_id"": ""1080"", ""cluster"": ""2"", ""cluster_label"": ""PI/TP53-Proliferative-like WSI Cluster"", ""dominant_pathway"": ""TP53/cell-cycle/proliferative injury biology"", ""drug_name"": ""Paclitaxel"", ""hypothesis"": ""Paclitaxel is a Tier1 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology."", ""luad_4tier"": ""Tier1"", ""match_keywords"": ""MITOSIS; MICROTUBULE"", ""moa"": ""tubulin polymerization inhibitor"", ""target"": ""Microtubule stabiliser"", ""target_pathway"": ""Mitosis""}"
imev_ef7712d5a5a5ad86,LUNG,imcluster_80109e833c9a6d00,1809,Teniposide,,Tier3,,DNA replication,Teniposide is a Tier3 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology.,LUNG_drug_linkage.csv,10,"{""canonical_drug_id"": ""1809"", ""cluster"": ""0"", ""cluster_label"": ""PI/TP53-Proliferative-like WSI Cluster"", ""dominant_pathway"": ""TP53/cell-cycle/proliferative injury biology"", ""drug_name"": ""Teniposide"", ""hypothesis"": ""Teniposide is a Tier3 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology."", ""luad_4tier"": ""Tier3"", ""match_keywords"": ""DNA; TOP"", ""moa"": ""topoisomerase inhibitor"", ""target"": """", ""target_pathway"": ""DNA replication""}"
imev_9ca60d59ac1fa2f1,LUNG,imcluster_6d2f7c0f3eab8f12,1809,Teniposide,,Tier3,,DNA replication,Teniposide is a Tier3 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology.,LUNG_drug_linkage.csv,11,"{""canonical_drug_id"": ""1809"", ""cluster"": ""1"", ""cluster_label"": ""PI/TP53-Proliferative-like WSI Cluster"", ""dominant_pathway"": ""TP53/cell-cycle/proliferative injury biology"", ""drug_name"": ""Teniposide"", ""hypothesis"": ""Teniposide is a Tier3 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology."", ""luad_4tier"": ""Tier3"", ""match_keywords"": ""DNA; TOP"", ""moa"": ""topoisomerase inhibitor"", ""target"": """", ""target_pathway"": ""DNA replication""}"
imev_6562cf382bc883c0,LUNG,imcluster_5baab8a67cdd0fdf,1809,Teniposide,,Tier3,,DNA replication,Teniposide is a Tier3 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology.,LUNG_drug_linkage.csv,12,"{""canonical_drug_id"": ""1809"", ""cluster"": ""2"", ""cluster_label"": ""PI/TP53-Proliferative-like WSI Cluster"", ""dominant_pathway"": ""TP53/cell-cycle/proliferative injury biology"", ""drug_name"": ""Teniposide"", ""hypothesis"": ""Teniposide is a Tier3 candidate for PI/TP53-Proliferative-like WSI Cluster through TP53/cell-cycle/proliferative injury biology."", ""luad_4tier"": ""Tier3"", ""match_keywords"": ""DNA; TOP"", ""moa"": ""topoisomerase inhibitor"", ""target"": """", ""target_pathway"": ""DNA replication""}"
