molecule_chembl_id,target_label,activity_id,target_chembl_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,document_chembl_id,ln_ic50,gene,target_notes,target_pref_name
CHEMBL6003599,PDE5,28518401,CHEMBL1827,IC50,=,1000.0,nM,6.0,CHEMBL5737430,CHEMBL5728774,6.907755278982137,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL6004077,TGFBR1,26914863,CHEMBL4439,IC50,=,0.5,nM,9.3,CHEMBL5731290,CHEMBL5725677,-0.6931471805599453,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6004193,TGFBR1,28518971,CHEMBL4439,IC50,>,10000.0,nM,,CHEMBL5737436,CHEMBL5728775,9.210340371976184,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6004201,TGFBR1,27583868,CHEMBL4439,IC50,=,2.1,nM,8.68,CHEMBL5733687,CHEMBL5726926,0.7419373447293773,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6004337,TGFBR1,28238048,CHEMBL4439,IC50,=,3.0,nM,8.52,CHEMBL5736380,CHEMBL5728252,1.0986122886681098,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6004371,TGFBR1,27584666,CHEMBL4439,IC50,=,228.0,nM,6.64,CHEMBL5733687,CHEMBL5726926,5.429345628954441,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6004786,TGFBR1,27649775,CHEMBL4439,IC50,=,15000.0,nM,4.82,CHEMBL5733975,CHEMBL5727076,9.615805480084347,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6005041,TGFBR1,28519031,CHEMBL4439,IC50,>,10000.0,nM,,CHEMBL5737436,CHEMBL5728775,9.210340371976184,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6005142,TGFBR1,28519271,CHEMBL4439,IC50,=,2700.0,nM,5.57,CHEMBL5737436,CHEMBL5728775,7.90100705199242,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6005377,PDE5,27098507,CHEMBL1827,IC50,=,8.0,nM,8.1,CHEMBL5731945,CHEMBL5726049,2.0794415416798357,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL6005648,TGFBR1,26914857,CHEMBL4439,IC50,=,2.4,nM,8.62,CHEMBL5731290,CHEMBL5725677,0.8754687373538999,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL60058,ETA,171127,CHEMBL252,IC50,=,0.02,nM,10.7,CHEMBL679122,CHEMBL1148449,-3.912023005428146,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL6006168,TGFBR1,27703751,CHEMBL4439,IC50,=,75.0,nM,7.12,CHEMBL5734231,CHEMBL5727211,4.31748811353631,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6006260,TGFBR1,26915133,CHEMBL4439,IC50,=,10.2,nM,7.99,CHEMBL5731290,CHEMBL5725677,2.322387720290225,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6006298,TGFBR1,27703067,CHEMBL4439,IC50,=,32.0,nM,7.5,CHEMBL5734231,CHEMBL5727211,3.4657359027997265,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6006451,TGFBR1,27704477,CHEMBL4439,IC50,=,2.9,nM,8.54,CHEMBL5734231,CHEMBL5727211,1.0647107369924282,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6006740,TGFBR1,27704828,CHEMBL4439,IC50,=,1.4,nM,8.85,CHEMBL5734231,CHEMBL5727211,0.3364722366212129,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6006907,TGFBR1,29040395,CHEMBL4439,IC50,=,19.0,nM,7.72,CHEMBL5739495,CHEMBL5729790,2.9444389791664403,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6006931,TGFBR1,29049863,CHEMBL4439,IC50,=,65.3,nM,7.18,CHEMBL5739525,CHEMBL5729804,4.178992036282385,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6007572,PDE5,26662202,CHEMBL1827,IC50,=,15.0,nM,7.82,CHEMBL5730372,CHEMBL5725254,2.70805020110221,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL6007664,TGFBR1,27584270,CHEMBL4439,IC50,=,6.5,nM,8.19,CHEMBL5733687,CHEMBL5726926,1.8718021769015913,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6007703,TGFBR1,29040317,CHEMBL4439,IC50,=,825.0,nM,6.08,CHEMBL5739495,CHEMBL5729790,6.715383386334681,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6007731,TGFBR1,28519451,CHEMBL4439,IC50,=,5000.0,nM,5.3,CHEMBL5737436,CHEMBL5728775,8.517193191416238,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6007923,TGFBR1,27703823,CHEMBL4439,IC50,=,8.5,nM,8.07,CHEMBL5734231,CHEMBL5727211,2.1400661634962708,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6008024,TGFBR1,28271351,CHEMBL4439,IC50,=,5450.0,nM,5.26,CHEMBL5736534,CHEMBL5728326,8.60337088765729,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6008218,TGFBR1,28717961,CHEMBL4439,IC50,=,2.3,nM,8.64,CHEMBL5738159,CHEMBL5729148,0.8329091229351039,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6008716,TGFBR1,27703523,CHEMBL4439,IC50,=,6.0,nM,8.22,CHEMBL5734231,CHEMBL5727211,1.791759469228055,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6009333,TGFBR1,26914752,CHEMBL4439,IC50,=,55.8,nM,7.25,CHEMBL5731290,CHEMBL5725677,4.021773869387265,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6009463,TGFBR1,27583706,CHEMBL4439,IC50,=,2.6,nM,8.59,CHEMBL5733687,CHEMBL5726926,0.9555114450274363,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6009545,TGFBR1,27737486,CHEMBL4439,IC50,=,1.4,nM,8.85,CHEMBL5734357,CHEMBL5727285,0.3364722366212129,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6009727,TGFBR1,26915223,CHEMBL4439,IC50,=,66.7,nM,7.18,CHEMBL5731290,CHEMBL5725677,4.200204952921578,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6009881,TGFBR1,27703319,CHEMBL4439,IC50,=,8.8,nM,8.06,CHEMBL5734231,CHEMBL5727211,2.174751721484161,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6010455,TGFBR1,27583592,CHEMBL4439,IC50,=,6.8,nM,8.17,CHEMBL5733687,CHEMBL5726926,1.916922612182061,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6010613,TGFBR1,28718426,CHEMBL4439,IC50,=,1.8,nM,8.74,CHEMBL5738159,CHEMBL5729148,0.5877866649021191,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6010720,TGFBR1,28519466,CHEMBL4439,IC50,=,5000.0,nM,5.3,CHEMBL5737436,CHEMBL5728775,8.517193191416238,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6010727,TGFBR1,28948133,CHEMBL4439,IC50,=,21.0,nM,7.68,CHEMBL5739068,CHEMBL5729600,3.044522437723423,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6010787,PDE5,26662076,CHEMBL1827,IC50,=,660.0,nM,6.18,CHEMBL5730372,CHEMBL5725254,6.492239835020471,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL6011027,TGFBR1,27703091,CHEMBL4439,IC50,=,35.0,nM,7.46,CHEMBL5734231,CHEMBL5727211,3.5553480614894135,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6011294,TGFBR1,26914758,CHEMBL4439,IC50,=,151.0,nM,6.82,CHEMBL5731290,CHEMBL5725677,5.017279836814924,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6011583,TGFBR1,27233393,CHEMBL4439,IC50,<,1000.0,nM,,CHEMBL5732405,CHEMBL5726284,6.907755278982137,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6011641,TGFBR1,27702995,CHEMBL4439,IC50,=,3.0,nM,8.52,CHEMBL5734231,CHEMBL5727211,1.0986122886681098,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6011677,TGFBR1,27703265,CHEMBL4439,IC50,=,360.0,nM,6.44,CHEMBL5734231,CHEMBL5727211,5.886104031450156,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6011685,TGFBR1,27584948,CHEMBL4439,IC50,=,1.0,nM,9.0,CHEMBL5733687,CHEMBL5726926,0.0,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6011824,TGFBR1,26915253,CHEMBL4439,IC50,=,1.1,nM,8.96,CHEMBL5731290,CHEMBL5725677,0.09531017980432493,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6011920,TGFBR1,27737252,CHEMBL4439,IC50,=,0.26,nM,9.59,CHEMBL5734357,CHEMBL5727285,-1.3470736479666092,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6011945,TGFBR1,27593900,CHEMBL4439,IC50,=,20.0,nM,7.7,CHEMBL5733723,CHEMBL5726944,2.995732273553991,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6012202,TGFBR1,27737360,CHEMBL4439,IC50,=,2.7,nM,8.57,CHEMBL5734357,CHEMBL5727285,0.9932517730102834,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6012225,TGFBR1,26915142,CHEMBL4439,IC50,=,11.9,nM,7.92,CHEMBL5731290,CHEMBL5725677,2.4765384001174837,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6012241,TGFBR1,27584384,CHEMBL4439,IC50,=,5.2,nM,8.28,CHEMBL5733687,CHEMBL5726926,1.6486586255873816,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6012482,TGFBR1,27649532,CHEMBL4439,IC50,=,21.0,nM,7.68,CHEMBL5733975,CHEMBL5727076,3.044522437723423,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6012847,TGFBR1,27649418,CHEMBL4439,IC50,=,16.0,nM,7.8,CHEMBL5733975,CHEMBL5727076,2.772588722239781,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6013004,TGFBR1,26915004,CHEMBL4439,IC50,=,0.6,nM,9.22,CHEMBL5731290,CHEMBL5725677,-0.5108256237659907,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6013010,TGFBR1,26915244,CHEMBL4439,IC50,=,0.6,nM,9.22,CHEMBL5731290,CHEMBL5725677,-0.5108256237659907,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6013013,PDE5,28518437,CHEMBL1827,IC50,=,10000.0,nM,5.0,CHEMBL5737430,CHEMBL5728774,9.210340371976184,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL6013037,TGFBR1,27649484,CHEMBL4439,IC50,=,17.0,nM,7.77,CHEMBL5733975,CHEMBL5727076,2.833213344056216,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6013167,TGFBR1,27704093,CHEMBL4439,IC50,=,4.0,nM,8.4,CHEMBL5734231,CHEMBL5727211,1.3862943611198906,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6013276,TGFBR1,27703658,CHEMBL4439,IC50,=,2600.0,nM,5.58,CHEMBL5734231,CHEMBL5727211,7.8632667240095735,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6014039,TGFBR1,27704345,CHEMBL4439,IC50,=,1.7,nM,8.77,CHEMBL5734231,CHEMBL5727211,0.5306282510621704,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6014333,TGFBR1,27703709,CHEMBL4439,IC50,=,50.0,nM,7.3,CHEMBL5734231,CHEMBL5727211,3.912023005428146,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6014515,TGFBR1,28272461,CHEMBL4439,IC50,=,10000.0,nM,5.0,CHEMBL5736534,CHEMBL5728326,9.210340371976184,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL60149,ETA,182189,CHEMBL252,IC50,=,0.04,nM,10.4,CHEMBL679122,CHEMBL1148449,-3.2188758248682006,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL6015101,TGFBR1,28718174,CHEMBL4439,IC50,=,1.1,nM,8.96,CHEMBL5738159,CHEMBL5729148,0.09531017980432493,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6015214,TGFBR1,29040542,CHEMBL4439,IC50,=,22.0,nM,7.66,CHEMBL5739495,CHEMBL5729790,3.091042453358316,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6015479,TGFBR1,27703745,CHEMBL4439,IC50,=,30.0,nM,7.52,CHEMBL5734231,CHEMBL5727211,3.4011973816621555,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6015625,PDE5,28608791,CHEMBL1827,IC50,=,4.8,nM,8.32,CHEMBL5737824,CHEMBL5728966,1.5686159179138452,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL6015650,TGFBR1,27649739,CHEMBL4439,IC50,=,13.0,nM,7.89,CHEMBL5733975,CHEMBL5727076,2.5649493574615367,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6016168,TGFBR1,27584060,CHEMBL4439,IC50,=,144.0,nM,6.84,CHEMBL5733687,CHEMBL5726926,4.969813299576001,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6016197,TGFBR1,26915247,CHEMBL4439,IC50,=,1.8,nM,8.74,CHEMBL5731290,CHEMBL5725677,0.5877866649021191,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6016398,TGFBR1,28272281,CHEMBL4439,IC50,=,5200.0,nM,5.28,CHEMBL5736534,CHEMBL5728326,8.556413904569519,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6016695,TGFBR1,27649787,CHEMBL4439,IC50,=,43.0,nM,7.37,CHEMBL5733975,CHEMBL5727076,3.7612001156935624,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6016902,TGFBR1,27649991,CHEMBL4439,IC50,=,14.0,nM,7.85,CHEMBL5733975,CHEMBL5727076,2.6390573296152584,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6017771,TGFBR1,27737318,CHEMBL4439,IC50,=,5.8,nM,8.24,CHEMBL5734357,CHEMBL5727285,1.7578579175523736,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6017875,PDE5,28518386,CHEMBL1827,IC50,>,10000.0,nM,,CHEMBL5737430,CHEMBL5728774,9.210340371976184,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL6018130,TGFBR1,26914896,CHEMBL4439,IC50,=,4.6,nM,8.34,CHEMBL5731290,CHEMBL5725677,1.5260563034950492,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6018163,TGFBR1,29040473,CHEMBL4439,IC50,=,35.0,nM,7.46,CHEMBL5739495,CHEMBL5729790,3.5553480614894135,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6018523,TGFBR1,27583826,CHEMBL4439,IC50,=,1.5,nM,8.82,CHEMBL5733687,CHEMBL5726926,0.4054651081081644,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6018598,TGFBR1,28518911,CHEMBL4439,IC50,>,10000.0,nM,,CHEMBL5737436,CHEMBL5728775,9.210340371976184,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6019054,TGFBR1,27584480,CHEMBL4439,IC50,=,5.5,nM,8.26,CHEMBL5733687,CHEMBL5726926,1.7047480922384253,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6019205,TGFBR1,26914674,CHEMBL4439,IC50,=,0.9,nM,9.05,CHEMBL5731290,CHEMBL5725677,-0.10536051565782628,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6019421,TGFBR1,27704633,CHEMBL4439,IC50,=,0.87,nM,9.06,CHEMBL5734231,CHEMBL5727211,-0.13926206733350766,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6019441,TGFBR1,27593921,CHEMBL4439,IC50,=,5.1,nM,8.29,CHEMBL5733723,CHEMBL5726944,1.62924053973028,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6019562,TGFBR1,27737384,CHEMBL4439,IC50,=,2.5,nM,8.6,CHEMBL5734357,CHEMBL5727285,0.9162907318741551,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6020009,TGFBR1,28805432,CHEMBL4439,IC50,=,7.4,nM,8.13,CHEMBL5738474,CHEMBL5729324,2.0014800002101243,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6020496,PDE5,28518404,CHEMBL1827,IC50,=,1000.0,nM,6.0,CHEMBL5737430,CHEMBL5728774,6.907755278982137,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL6021043,TGFBR1,27584846,CHEMBL4439,IC50,=,0.9,nM,9.05,CHEMBL5733687,CHEMBL5726926,-0.10536051565782628,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6021071,PDE5,27098516,CHEMBL1827,IC50,=,0.65,nM,9.19,CHEMBL5731945,CHEMBL5726049,-0.4307829160924542,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL6021165,PDE5,26662037,CHEMBL1827,IC50,=,1300.0,nM,5.89,CHEMBL5730372,CHEMBL5725254,7.170119543449628,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL602120,PDE5,3122739,CHEMBL1827,IC50,=,2.38,nM,8.62,CHEMBL1073645,CHEMBL1157659,0.8671004876833833,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL6021475,TGFBR1,28821806,CHEMBL4439,IC50,=,5703.0,nM,5.24,CHEMBL5738553,CHEMBL5729364,8.648747631156539,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6021526,TGFBR1,27593927,CHEMBL4439,IC50,=,6.4,nM,8.19,CHEMBL5733723,CHEMBL5726944,1.8562979903656263,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6021823,PDE5,28234229,CHEMBL1827,IC50,=,3.3,nM,8.48,CHEMBL5736356,CHEMBL5728240,1.1939224684724346,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL6022449,TGFBR1,28272566,CHEMBL4439,IC50,=,20200.0,nM,4.7,CHEMBL5736534,CHEMBL5728326,9.913437883389296,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6022575,TGFBR1,26914872,CHEMBL4439,IC50,=,1.9,nM,8.72,CHEMBL5731290,CHEMBL5725677,0.6418538861723947,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6022676,TGFBR1,28805372,CHEMBL4439,IC50,=,35.0,nM,7.46,CHEMBL5738474,CHEMBL5729324,3.5553480614894135,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6022699,TGFBR1,27703757,CHEMBL4439,IC50,=,14.0,nM,7.85,CHEMBL5734231,CHEMBL5727211,2.6390573296152584,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6022893,TGFBR1,28805420,CHEMBL4439,IC50,=,34.0,nM,7.47,CHEMBL5738474,CHEMBL5729324,3.5263605246161616,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6023010,TGFBR1,28271366,CHEMBL4439,IC50,=,4000.0,nM,5.4,CHEMBL5736534,CHEMBL5728326,8.294049640102028,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6023115,TGFBR1,27233324,CHEMBL4439,IC50,<,1000.0,nM,,CHEMBL5732405,CHEMBL5726284,6.907755278982137,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6023285,TGFBR1,27585290,CHEMBL4439,IC50,=,40.8,nM,7.39,CHEMBL5733687,CHEMBL5726926,3.708682081410116,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6023317,TGFBR1,27704309,CHEMBL4439,IC50,=,4.5,nM,8.35,CHEMBL5734231,CHEMBL5727211,1.5040773967762742,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6023378,TGFBR1,28718438,CHEMBL4439,IC50,=,0.7,nM,9.15,CHEMBL5738159,CHEMBL5729148,-0.35667494393873245,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6023678,TGFBR1,27703901,CHEMBL4439,IC50,=,4.3,nM,8.37,CHEMBL5734231,CHEMBL5727211,1.4586150226995167,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6023821,TGFBR1,27704147,CHEMBL4439,IC50,=,2.3,nM,8.64,CHEMBL5734231,CHEMBL5727211,0.8329091229351039,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6023944,TGFBR1,27703859,CHEMBL4439,IC50,=,16.0,nM,7.8,CHEMBL5734231,CHEMBL5727211,2.772588722239781,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6023984,TGFBR1,28238183,CHEMBL4439,IC50,=,7.0,nM,8.15,CHEMBL5736380,CHEMBL5728252,1.9459101490553132,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6024521,TGFBR1,29040434,CHEMBL4439,IC50,=,263.0,nM,6.58,CHEMBL5739495,CHEMBL5729790,5.572154032177765,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6024569,TGFBR1,28272431,CHEMBL4439,IC50,=,4100.0,nM,5.39,CHEMBL5736534,CHEMBL5728326,8.318742252692399,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6024695,TGFBR1,27703640,CHEMBL4439,IC50,=,25.0,nM,7.6,CHEMBL5734231,CHEMBL5727211,3.2188758248682006,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6025121,TGFBR1,27704531,CHEMBL4439,IC50,=,30.0,nM,7.52,CHEMBL5734231,CHEMBL5727211,3.4011973816621555,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6025178,TGFBR1,28718597,CHEMBL4439,IC50,=,5.2,nM,8.28,CHEMBL5738159,CHEMBL5729148,1.6486586255873816,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6025407,TGFBR1,27826595,CHEMBL4439,IC50,=,71.5,nM,7.15,CHEMBL5734669,CHEMBL5727439,4.269697449699962,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6026474,TGFBR1,28821917,CHEMBL4439,IC50,=,144.0,nM,6.84,CHEMBL5738553,CHEMBL5729364,4.969813299576001,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6026505,PDE5,26662109,CHEMBL1827,IC50,=,48.0,nM,7.32,CHEMBL5730372,CHEMBL5725254,3.871201010907891,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL6026508,TGFBR1,29040419,CHEMBL4439,IC50,=,283.0,nM,6.55,CHEMBL5739495,CHEMBL5729790,5.645446897643238,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6026643,TGFBR1,28718051,CHEMBL4439,IC50,=,31.0,nM,7.51,CHEMBL5738159,CHEMBL5729148,3.4339872044851463,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6026659,TGFBR1,26902107,CHEMBL4439,IC50,>,100000.0,nM,,CHEMBL5731252,CHEMBL5725656,11.512925464970229,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL602666,PDE5,3102275,CHEMBL1827,IC50,>,5000.0,nM,,CHEMBL1066247,CHEMBL1159102,8.517193191416238,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL6026977,TGFBR1,28821968,CHEMBL4439,IC50,=,39.0,nM,7.41,CHEMBL5738553,CHEMBL5729364,3.6635616461296463,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6027010,TGFBR1,28504874,CHEMBL4439,IC50,=,33.0,nM,7.48,CHEMBL5737346,CHEMBL5728730,3.4965075614664802,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6027350,TGFBR1,27649496,CHEMBL4439,IC50,=,907.0,nM,6.04,CHEMBL5733975,CHEMBL5727076,6.810142450115136,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6027542,TGFBR1,28718285,CHEMBL4439,IC50,=,2.7,nM,8.57,CHEMBL5738159,CHEMBL5729148,0.9932517730102834,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6027548,TGFBR1,27649655,CHEMBL4439,IC50,=,108.0,nM,6.97,CHEMBL5733975,CHEMBL5727076,4.68213122712422,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL60276,ETA,158912,CHEMBL252,IC50,=,0.14,nM,9.85,CHEMBL679122,CHEMBL1148449,-1.9661128563728327,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL6027662,TGFBR1,27703634,CHEMBL4439,IC50,=,19.0,nM,7.72,CHEMBL5734231,CHEMBL5727211,2.9444389791664403,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6027780,TGFBR1,28718453,CHEMBL4439,IC50,=,1.1,nM,8.96,CHEMBL5738159,CHEMBL5729148,0.09531017980432493,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL6028146,TGFBR1,27703163,CHEMBL4439,IC50,=,2.2,nM,8.66,CHEMBL5734231,CHEMBL5727211,0.7884573603642703,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
