disease,candidate_score,match_tags,key,size,last_modified
IPF,8,"final,tier",20260408_new_pre_project_biso/202604_Final_data/IPF/1.Drug_results/ipf_final_15_tiered.csv,4161,2026-05-04T17:43:17+00:00
IPF,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/IPF/1.Drug_results/ipf_top30_clinical_reranked.csv,2911,2026-05-04T17:43:17+00:00
IPF,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/IPF/1.Drug_results/ipf_admet_22assay_results.csv,168242,2026-05-04T17:43:17+00:00
IPF,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/IPF/1.Drug_results/ipf_admet_hard_fail_summary.csv,5068,2026-05-04T17:43:17+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/0.Image_modal_IPF/step_im1/osic_clinical_baseline.csv,35327,2026-05-04T17:43:17+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/0.Image_modal_IPF/step_im3/clustering_optimization.csv,150,2026-05-04T17:43:19+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/0.Image_modal_IPF/step_im3/patient_clusters.csv,8759,2026-05-04T17:43:19+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/0.Image_modal_IPF/step_im4a/im4a_clinical_association_summary.csv,466,2026-05-04T17:43:19+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/0.Image_modal_IPF/step_im4a/im4a_cluster_descriptive_stats.csv,1203,2026-05-04T17:43:19+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/0.Image_modal_IPF/step_im4a/im4a_fvc_cluster_summary_for_tests.csv,505,2026-05-09T13:20:36+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/0.Image_modal_IPF/step_im4a/im4a_progression_contingency_for_chisq.csv,38,2026-05-09T13:20:33+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/0.Image_modal_IPF/step_im4a/im4a_progression_distribution.csv,145,2026-05-04T17:43:19+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/0.Image_modal_IPF/step_im4a/im4a_quantitative_statistical_tests.csv,401,2026-05-09T13:20:30+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/0.Image_modal_IPF/step_im4b/im4b_fvc_prediction_comparison.csv,1373,2026-05-04T17:43:17+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/0.Image_modal_IPF/step_im4c/im4c_cluster_drug_mapping.csv,569,2026-05-04T17:43:17+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/1.Drug_results/ipf_clinical_drug_rank_lookup.csv,1035,2026-05-04T17:43:17+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/1.Drug_results/ipf_reference_drugs.csv,746,2026-05-04T17:43:17+00:00
IPF,5,"final,ranking",20260408_new_pre_project_biso/202604_Final_data/IPF/2.External_validation/ev_drug_ranking_GSE110147.csv,7043646,2026-05-04T17:43:17+00:00
IPF,5,"final,ranking",20260408_new_pre_project_biso/202604_Final_data/IPF/2.External_validation/ev_drug_ranking_GSE150910.csv,7043389,2026-05-04T17:43:18+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/2.External_validation/ev_performance_summary.csv,1683,2026-05-04T17:43:18+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/3.Model_metadata/drug_target_pairs.csv,2833042,2026-05-04T17:43:18+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/3.Model_metadata/drug_target_summary.csv,1285,2026-05-04T17:43:19+00:00
IPF,5,final,20260408_new_pre_project_biso/202604_Final_data/IPF/4.Cluster_drug_mapping/im4c_cluster_drug_mapping.csv,569,2026-05-04T17:43:19+00:00
LUNG,11,"final,top30,tier",20260408_new_pre_project_biso/202604_Final_data/LUNG/0.Image_modal_LUAD/luad_top30_4tier_classification.csv,16657,2026-05-06T07:32:51+00:00
LUNG,11,"final,top30,tier",20260408_new_pre_project_biso/202604_Final_data/LUNG/0.Image_modal_LUAD/step_im4c/luad_top30_4tier_classification.csv,16657,2026-05-06T07:32:51+00:00
LUNG,11,"final,top30,tier,ranking",20260408_new_pre_project_biso/202604_Final_data/LUNG/workspace_reports/lung_step6_package/lung_step6_top30_tiered_candidates.csv,14202,2026-04-29T04:52:13+00:00
LUNG,9,"final,top15",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/results/lung_final_top15.csv,6982,2026-04-29T04:30:35+00:00
LUNG,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/LUNG/0.Image_modal_LUAD/step_im4c/luad_top30_cluster_drug_hypotheses.csv,5582,2026-05-06T07:32:51+00:00
LUNG,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/results/lung_top30_common_2b_vs_2c.csv,1271,2026-04-29T04:31:40+00:00
LUNG,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/results/lung_top30_dropped_from_2b.csv,1295,2026-04-29T04:31:41+00:00
LUNG,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/results/lung_top30_drugs_phase2b_catboost.csv,3094,2026-04-29T04:31:46+00:00
LUNG,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/results/lung_top30_new_in_2c.csv,1287,2026-04-29T04:31:46+00:00
LUNG,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/results/lung_top30_phase2b_catboost.csv,2844,2026-04-29T04:31:48+00:00
LUNG,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/results/lung_top30_phase2b_catboost_with_names.csv,4866,2026-04-29T04:31:48+00:00
LUNG,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/results/lung_top30_phase2c_catboost.csv,2837,2026-04-29T04:31:50+00:00
LUNG,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/results/lung_top30_phase2c_catboost_with_names.csv,2232,2026-04-29T04:31:50+00:00
LUNG,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/results/lung_top30_unified_2b_and_2c.csv,2212,2026-04-29T04:31:51+00:00
LUNG,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/results/lung_top30_unified_2b_and_2c_with_names.csv,2232,2026-04-29T04:31:51+00:00
LUNG,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/LUNG/workspace_reports/lung_directive_ensemble/lung_directive_ensemble_top30_by_eval_mode.csv,63388,2026-04-29T04:52:08+00:00
LUNG,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/LUNG/workspace_reports/lung_directive_ensemble/lung_directive_ensemble_top30_unseen_drug_dedup.csv,2010,2026-04-29T04:52:08+00:00
LUNG,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/LUNG/workspace_reports/lung_directive_ensemble/lung_directive_ensemble_top30_unseen_drug_finalization_audit.csv,2220,2026-04-29T04:52:08+00:00
LUNG,8,"final,top30",20260408_new_pre_project_biso/202604_Final_data/LUNG/workspace_reports/lung_directive_ensemble/lung_directive_ensemble_top30_unseen_drug_finalized.csv,15360,2026-04-29T04:52:08+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/ames/test.csv,69441,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/ames/train_val.csv,245590,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/bbb_martins/test.csv,22353,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/bbb_martins/train_val.csv,107016,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/bioavailability_ma/test.csv,8515,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/bioavailability_ma/train_val.csv,32596,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/caco2_wang/test.csv,17322,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/caco2_wang/train_val.csv,61694,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/clearance_hepatocyte_az/test.csv,17054,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/clearance_hepatocyte_az/train_val.csv,69682,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/clearance_microsome_az/test.csv,15515,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/clearance_microsome_az/train_val.csv,61761,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/cyp2c9_substrate_carbonmangels/test.csv,9351,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/cyp2c9_substrate_carbonmangels/train_val.csv,33590,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/cyp2c9_veith/test.csv,139376,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/cyp2c9_veith/train_val.csv,576176,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/cyp2d6_substrate_carbonmangels/test.csv,9427,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/cyp2d6_substrate_carbonmangels/train_val.csv,33310,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/cyp2d6_veith/test.csv,143144,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/cyp2d6_veith/train_val.csv,630120,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/cyp3a4_substrate_carbonmangels/test.csv,9289,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/cyp3a4_substrate_carbonmangels/train_val.csv,34093,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/cyp3a4_veith/test.csv,148130,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/cyp3a4_veith/train_val.csv,573412,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/dili/test.csv,5726,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/dili/train_val.csv,20016,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/half_life_obach/test.csv,10529,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/half_life_obach/train_val.csv,40409,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/herg/test.csv,9147,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/herg/train_val.csv,38458,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/hia_hou/test.csv,8149,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/hia_hou/train_val.csv,29694,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/ld50_zhu/test.csv,154225,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/ld50_zhu/train_val.csv,534081,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/lipophilicity_astrazeneca/test.csv,57467,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/lipophilicity_astrazeneca/train_val.csv,223630,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/pgp_broccatelli/test.csv,22937,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/pgp_broccatelli/train_val.csv,98234,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/ppbr_az/test.csv,41047,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/ppbr_az/train_val.csv,161449,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/solubility_aqsoldb/test.csv,187313,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/solubility_aqsoldb/train_val.csv,632718,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/vdss_lombardo/test.csv,16167,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/curated_data/admet/tdc_admet_group/admet_group/vdss_lombardo/train_val.csv,69288,2026-04-29T04:11:12+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/results/lung_all_admet_pass.csv,10429,2026-04-29T04:29:53+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/project_root/results/lung_drugs_with_admet.csv,11536,2026-04-29T04:30:19+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/raw_source_snapshot/Lung_raw/admet/tdc_admet_group/admet_group/ames/test.csv,69441,2026-04-29T05:12:48+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/raw_source_snapshot/Lung_raw/admet/tdc_admet_group/admet_group/ames/train_val.csv,245590,2026-04-29T05:12:48+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/raw_source_snapshot/Lung_raw/admet/tdc_admet_group/admet_group/bbb_martins/test.csv,22353,2026-04-29T05:12:48+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/raw_source_snapshot/Lung_raw/admet/tdc_admet_group/admet_group/bbb_martins/train_val.csv,107016,2026-04-29T05:12:48+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/raw_source_snapshot/Lung_raw/admet/tdc_admet_group/admet_group/bioavailability_ma/test.csv,8515,2026-04-29T05:12:48+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/raw_source_snapshot/Lung_raw/admet/tdc_admet_group/admet_group/bioavailability_ma/train_val.csv,32596,2026-04-29T05:12:48+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/raw_source_snapshot/Lung_raw/admet/tdc_admet_group/admet_group/caco2_wang/test.csv,17322,2026-04-29T05:12:48+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/raw_source_snapshot/Lung_raw/admet/tdc_admet_group/admet_group/caco2_wang/train_val.csv,61694,2026-04-29T05:12:48+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/raw_source_snapshot/Lung_raw/admet/tdc_admet_group/admet_group/clearance_hepatocyte_az/test.csv,17054,2026-04-29T05:12:48+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/raw_source_snapshot/Lung_raw/admet/tdc_admet_group/admet_group/clearance_hepatocyte_az/train_val.csv,69682,2026-04-29T05:12:48+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/raw_source_snapshot/Lung_raw/admet/tdc_admet_group/admet_group/clearance_microsome_az/test.csv,15515,2026-04-29T05:12:48+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/raw_source_snapshot/Lung_raw/admet/tdc_admet_group/admet_group/clearance_microsome_az/train_val.csv,61761,2026-04-29T05:12:48+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/raw_source_snapshot/Lung_raw/admet/tdc_admet_group/admet_group/cyp2c9_substrate_carbonmangels/test.csv,9351,2026-04-29T05:12:48+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/raw_source_snapshot/Lung_raw/admet/tdc_admet_group/admet_group/cyp2c9_substrate_carbonmangels/train_val.csv,33590,2026-04-29T05:12:48+00:00
LUNG,7,"final,admet",20260408_new_pre_project_biso/202604_Final_data/LUNG/raw_source_snapshot/Lung_raw/admet/tdc_admet_group/admet_group/cyp2c9_veith/test.csv,139376,2026-04-29T05:12:48+00:00
