index,part,slide_id,source_file,tcga_case_id,best_cluster,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10
213,part04,TCGA-E2-A1IU-01Z-00-DX1.E2F24814-24BA-4158-8841-F27A8E100589,_tmp_merge_shard00/part04/slide_embedding_TCGA-E2-A1IU-01Z-00-DX1.E2F24814-24BA-4158-8841-F27A8E100589_20260430_v1.npy,TCGA-E2-A1IU,C0,-4.086576,3.3770704,-0.45007512,-2.7579834,-2.929996,-5.1161013,6.374497,-2.7509027,-6.1338873,11.411421
214,part04,TCGA-E2-A1L8-01Z-00-DX1.842BF73D-2D64-4ABA-880D-DBE8F4C2AA19,_tmp_merge_shard00/part04/slide_embedding_TCGA-E2-A1L8-01Z-00-DX1.842BF73D-2D64-4ABA-880D-DBE8F4C2AA19_20260430_v1.npy,TCGA-E2-A1L8,C0,-8.84402,2.8141677,5.207664,-2.5907404,-2.9478455,-1.3667349,2.569778,-3.3718505,-8.229919,6.6304064
215,part04,TCGA-E2-A1L9-01Z-00-DX1.F2CC1036-8EEE-4664-962E-541B8ACB10DE,_tmp_merge_shard00/part04/slide_embedding_TCGA-E2-A1L9-01Z-00-DX1.F2CC1036-8EEE-4664-962E-541B8ACB10DE_20260430_v1.npy,TCGA-E2-A1L9,C2,5.034508,-5.671356,1.2581962,-4.188967,-3.7731068,-2.207756,7.514553,4.747065,-15.28425,4.630556
216,part04,TCGA-E2-A1LK-01Z-00-DX1.5EBAA1F4-F1B4-4938-A51F-0246621BB0ED,_tmp_merge_shard00/part04/slide_embedding_TCGA-E2-A1LK-01Z-00-DX1.5EBAA1F4-F1B4-4938-A51F-0246621BB0ED_20260430_v1.npy,TCGA-E2-A1LK,C0,-9.212901,3.0590537,1.9622377,-0.96099764,-6.8204937,-8.017241,-3.9015064,1.2099097,-7.6735168,9.809205
217,part04,TCGA-E2-A1LL-01Z-00-DX1.D1AA1613-902C-4579-9612-48A76042B0AE,_tmp_merge_shard00/part04/slide_embedding_TCGA-E2-A1LL-01Z-00-DX1.D1AA1613-902C-4579-9612-48A76042B0AE_20260430_v1.npy,TCGA-E2-A1LL,C2,3.898531,-4.807142,3.673643,-4.283354,-9.386074,-10.286092,-3.2511075,-3.2823746,-7.6814175,0.18862991
218,part04,TCGA-E2-A2P5-01Z-00-DX1.375B5E5D-D8D0-425C-9163-6DF26E31BBE1,_tmp_merge_shard00/part04/slide_embedding_TCGA-E2-A2P5-01Z-00-DX1.375B5E5D-D8D0-425C-9163-6DF26E31BBE1_20260430_v1.npy,TCGA-E2-A2P5,C0,-1.5105127,-6.748837,-1.7250646,-11.907462,-9.612903,-3.6141467,8.882848,0.4715834,5.4808636,-9.959995
219,part04,TCGA-E2-A2P6-01Z-00-DX1.9D8060AA-881F-49FF-AEF5-B40A3625A44A,_tmp_merge_shard00/part04/slide_embedding_TCGA-E2-A2P6-01Z-00-DX1.9D8060AA-881F-49FF-AEF5-B40A3625A44A_20260430_v1.npy,TCGA-E2-A2P6,C0,-4.2522707,4.563364,-1.1170342,-0.4459679,8.082397,-2.208659,19.282288,-1.5239149,8.934534,-0.1746107
220,part04,TCGA-E2-A573-01Z-00-DX1.D6633BC2-524D-4153-952F-6B1D8D067370,_tmp_merge_shard00/part04/slide_embedding_TCGA-E2-A573-01Z-00-DX1.D6633BC2-524D-4153-952F-6B1D8D067370_20260430_v1.npy,TCGA-E2-A573,C0,-22.00586,5.4000936,5.0324063,0.66374797,-6.663383,-4.0184956,-2.9950922,0.93766737,0.23252083,5.473351
221,part04,TCGA-E2-A576-01Z-00-DX1.2E045763-7EB0-48F5-8C47-E4B84287D739,_tmp_merge_shard00/part04/slide_embedding_TCGA-E2-A576-01Z-00-DX1.2E045763-7EB0-48F5-8C47-E4B84287D739_20260430_v1.npy,TCGA-E2-A576,C0,-12.797006,-0.3350002,10.514203,-0.98825866,2.1620529,-1.5565138,2.8022494,1.1366035,1.1243632,-3.5872343
222,part04,TCGA-E9-A1N4-01Z-00-DX1.71c8d4a5-ec99-4012-9fe2-ddb3349ad5bc,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A1N4-01Z-00-DX1.71c8d4a5-ec99-4012-9fe2-ddb3349ad5bc_20260430_v1.npy,TCGA-E9-A1N4,C3,27.071737,12.828488,14.025844,31.38427,-20.934715,10.680787,2.261908,-0.69787115,-2.8836455,-1.9370254
223,part04,TCGA-E9-A1N9-01Z-00-DX1.982C83A6-0E06-47B3-A7C7-1773A2CD1771,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A1N9-01Z-00-DX1.982C83A6-0E06-47B3-A7C7-1773A2CD1771_20260430_v1.npy,TCGA-E9-A1N9,C3,30.041842,14.365976,12.097298,33.986702,-24.283234,12.05376,1.7542009,-2.7317393,0.3942008,-4.149594
224,part04,TCGA-E9-A1NC-01Z-00-DX1.20edf036-8ba6-4187-a74c-124fc39f5aa1,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A1NC-01Z-00-DX1.20edf036-8ba6-4187-a74c-124fc39f5aa1_20260430_v1.npy,TCGA-E9-A1NC,C3,29.551922,16.07001,13.235759,33.619793,-25.850151,8.3020115,7.3121266,-3.302385,-2.1892476,-3.1798382
225,part04,TCGA-E9-A1NH-01Z-00-DX1.20FF11B7-DAF0-41C2-B7C5-449BA5268EC0,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A1NH-01Z-00-DX1.20FF11B7-DAF0-41C2-B7C5-449BA5268EC0_20260430_v1.npy,TCGA-E9-A1NH,C3,33.69292,14.998265,14.883334,41.164856,-30.151905,14.359079,4.661263,-5.74252,-1.911364,-7.3717275
226,part04,TCGA-E9-A1NI-01Z-00-DX1.AF90ACEF-EDED-40E6-955B-80ACC49778F9,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A1NI-01Z-00-DX1.AF90ACEF-EDED-40E6-955B-80ACC49778F9_20260430_v1.npy,TCGA-E9-A1NI,C3,32.225506,12.319017,13.481326,39.196022,-28.01215,10.765454,4.7222795,-6.1056466,-2.0832481,-8.301909
227,part04,TCGA-E9-A1QZ-01Z-00-DX1.CDAECCA9-4F09-491F-A975-B775D47E46F0,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A1QZ-01Z-00-DX1.CDAECCA9-4F09-491F-A975-B775D47E46F0_20260430_v1.npy,TCGA-E9-A1QZ,C2,9.84164,2.5061347,6.1668305,-5.5016966,0.17118295,10.34512,5.829233,5.208845,-0.6683945,7.872745
228,part04,TCGA-E9-A1R0-01Z-00-DX1.187C58EA-132E-4B3C-BAD0-7F59101D5C4D,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A1R0-01Z-00-DX1.187C58EA-132E-4B3C-BAD0-7F59101D5C4D_20260430_v1.npy,TCGA-E9-A1R0,C2,18.829777,-1.1584007,-3.8055565,-9.054729,0.72804487,6.609283,0.23365663,3.4126418,-5.4053445,2.0165777
229,part04,TCGA-E9-A1RB-01Z-00-DX1.845074ea-43bc-4752-9dc0-fca72d2ab5de,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A1RB-01Z-00-DX1.845074ea-43bc-4752-9dc0-fca72d2ab5de_20260430_v1.npy,TCGA-E9-A1RB,C2,7.9730177,1.1655604,1.2289685,-1.6640557,2.5994537,6.525131,-10.001831,1.6999563,-2.429971,-3.1717212
230,part04,TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd_20260430_v1.npy,TCGA-E9-A1RD,C2,10.773622,-5.03955,3.6192715,-2.9857247,4.452222,13.533147,0.0024150738,4.9267974,-3.7956936,1.2054999
231,part04,TCGA-E9-A226-01Z-00-DX1.14f1f4c7-4e6e-4574-af20-60d2ab511b2a,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A226-01Z-00-DX1.14f1f4c7-4e6e-4574-af20-60d2ab511b2a_20260430_v1.npy,TCGA-E9-A226,C2,18.499668,0.4829019,-4.6838255,-2.6410713,3.94857,5.446518,2.587995,1.8040578,0.13178031,2.742603
232,part04,TCGA-E9-A22D-01Z-00-DX1.b2867437-0add-4b7d-8002-fb09ed961942,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A22D-01Z-00-DX1.b2867437-0add-4b7d-8002-fb09ed961942_20260430_v1.npy,TCGA-E9-A22D,C2,13.73903,10.543407,-3.7157536,-5.0629663,5.308661,-0.14054562,-0.934934,-10.610639,5.3979836,-6.456279
233,part04,TCGA-E9-A243-01Z-00-DX1.9A3B34E5-25EF-4243-8680-FABF2F1CCDA9,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A243-01Z-00-DX1.9A3B34E5-25EF-4243-8680-FABF2F1CCDA9_20260430_v1.npy,TCGA-E9-A243,C2,20.254179,1.7478104,-9.180938,-1.6089686,4.3568754,0.32516715,0.019316386,-4.8474627,4.7891507,1.0117339
234,part04,TCGA-E9-A245-01Z-00-DX1.648850D5-EB80-4FBE-8507-32313FAD1060,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A245-01Z-00-DX1.648850D5-EB80-4FBE-8507-32313FAD1060_20260430_v1.npy,TCGA-E9-A245,C2,15.887098,7.602085,9.237917,-9.932837,8.202506,15.072638,2.8420064,6.2106423,7.8721128,1.0091172
235,part04,TCGA-E9-A247-01Z-00-DX1.3B2DF1CB-054A-44C4-9AD5-D8FA6D386A93,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A247-01Z-00-DX1.3B2DF1CB-054A-44C4-9AD5-D8FA6D386A93_20260430_v1.npy,TCGA-E9-A247,C2,16.364513,-5.2440104,0.45524657,-8.942079,0.4344247,14.710695,-3.1274378,4.7981133,5.8335643,2.0405588
236,part04,TCGA-E9-A248-01Z-00-DX1.C991932F-39D4-4F2C-91C3-CE12B5BAEDB1,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A248-01Z-00-DX1.C991932F-39D4-4F2C-91C3-CE12B5BAEDB1_20260430_v1.npy,TCGA-E9-A248,C2,20.007627,-4.7784233,-2.2087271,-14.078583,-4.099054,6.878888,-1.1722763,2.7734315,5.6902685,-4.8282104
237,part04,TCGA-E9-A249-01Z-00-DX1.CA244384-FD89-44F6-8F94-A060A4C241CA,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A249-01Z-00-DX1.CA244384-FD89-44F6-8F94-A060A4C241CA_20260430_v1.npy,TCGA-E9-A249,C2,18.603685,-4.0102615,-1.5845338,-5.6725793,3.3358471,13.973306,1.5885539,8.619639,0.09663567,0.74521095
238,part04,TCGA-E9-A5UP-01Z-00-DX1.135466CC-601C-48B2-935D-42F8D7C4CDF7,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A5UP-01Z-00-DX1.135466CC-601C-48B2-935D-42F8D7C4CDF7_20260430_v1.npy,TCGA-E9-A5UP,C2,6.866247,0.6776061,-0.5230202,0.32288572,-6.049249,-0.5340438,-3.9479718,6.663028,-3.890622,11.796201
239,part04,TCGA-E9-A6HE-01Z-00-DX1.97514DBA-9BC0-4554-9A43-99C48C6B953A,_tmp_merge_shard00/part04/slide_embedding_TCGA-E9-A6HE-01Z-00-DX1.97514DBA-9BC0-4554-9A43-99C48C6B953A_20260430_v1.npy,TCGA-E9-A6HE,C2,19.149822,-3.3814197,3.8304813,-6.1153336,5.0163717,14.353867,7.567889,8.604631,-1.7094977,1.495523
240,part04,TCGA-EW-A1IX-01Z-00-DX1.72AE0E0F-B213-454F-8275-76A7C43FAB86,_tmp_merge_shard00/part04/slide_embedding_TCGA-EW-A1IX-01Z-00-DX1.72AE0E0F-B213-454F-8275-76A7C43FAB86_20260430_v1.npy,TCGA-EW-A1IX,C0,-16.490017,20.360998,7.373596,3.7022183,3.878512,-3.280684,-9.11036,2.9456363,-0.58712804,-4.6348343
241,part04,TCGA-EW-A1IZ-01Z-00-DX1.81D5544E-0A7D-4A92-A3B0-4F22CFB8BBB2,_tmp_merge_shard00/part04/slide_embedding_TCGA-EW-A1IZ-01Z-00-DX1.81D5544E-0A7D-4A92-A3B0-4F22CFB8BBB2_20260430_v1.npy,TCGA-EW-A1IZ,C0,-6.1515036,1.4661952,-5.1395473,-5.058318,-3.2277265,-2.7248127,1.3099047,-8.987358,-1.0518782,0.09966621
242,part04,TCGA-EW-A1J6-01Z-00-DX1.F668E978-13B6-4284-9522-37C65C57A21A,_tmp_merge_shard00/part04/slide_embedding_TCGA-EW-A1J6-01Z-00-DX1.F668E978-13B6-4284-9522-37C65C57A21A_20260430_v1.npy,TCGA-EW-A1J6,C2,0.19562028,6.1547666,-9.851241,-4.544429,-2.8824852,-7.3203473,1.2077897,4.291519,0.35334554,-5.221635
243,part04,TCGA-EW-A1OV-01Z-00-DX1.93698123-5B34-4163-848B-2D75A5F7B001,_tmp_merge_shard00/part04/slide_embedding_TCGA-EW-A1OV-01Z-00-DX1.93698123-5B34-4163-848B-2D75A5F7B001_20260430_v1.npy,TCGA-EW-A1OV,C0,-11.2418995,2.520265,-4.44205,-3.3484797,-0.17346172,4.7900896,2.5975,-3.6373746,-2.4306338,1.5455865
244,part04,TCGA-EW-A1P3-01Z-00-DX1.EF69B964-57D6-4F8E-A183-A3022AF6E835,_tmp_merge_shard00/part04/slide_embedding_TCGA-EW-A1P3-01Z-00-DX1.EF69B964-57D6-4F8E-A183-A3022AF6E835_20260430_v1.npy,TCGA-EW-A1P3,C0,-12.444375,14.545034,4.851215,1.6601869,4.7454386,-6.8378987,0.10299477,-8.094431,-3.3520346,2.4233127
245,part04,TCGA-EW-A1P8-01Z-00-DX1.E9852193-8CDD-49EF-B49B-DA6931198F0D,_tmp_merge_shard00/part04/slide_embedding_TCGA-EW-A1P8-01Z-00-DX1.E9852193-8CDD-49EF-B49B-DA6931198F0D_20260430_v1.npy,TCGA-EW-A1P8,C0,-9.546895,-1.1785718,-7.087379,-4.1243234,-9.426619,0.119293414,-9.176644,2.350813,-1.3264387,-4.6360517
246,part04,TCGA-EW-A1PA-01Z-00-DX1.03B033F8-62C0-49E1-BDEA-C5217AB3460A,_tmp_merge_shard00/part04/slide_embedding_TCGA-EW-A1PA-01Z-00-DX1.03B033F8-62C0-49E1-BDEA-C5217AB3460A_20260430_v1.npy,TCGA-EW-A1PA,C0,-13.661343,-3.1590195,-3.5714705,-4.030995,-7.845682,3.9510064,4.5150814,-13.424353,-5.497037,-0.3727963
247,part04,TCGA-EW-A1PF-01Z-00-DX1.9420D058-65CE-4DF8-815F-EB407003096E,_tmp_merge_shard00/part04/slide_embedding_TCGA-EW-A1PF-01Z-00-DX1.9420D058-65CE-4DF8-815F-EB407003096E_20260430_v1.npy,TCGA-EW-A1PF,C0,-23.79396,5.442036,-9.881237,5.264991,-2.3238735,1.2314993,-0.75276285,-4.0035434,-7.229468,1.3067894
248,part04,TCGA-EW-A1PG-01Z-00-DX1.A31B2048-D04D-467C-A9E4-6A63942A58C6,_tmp_merge_shard00/part04/slide_embedding_TCGA-EW-A1PG-01Z-00-DX1.A31B2048-D04D-467C-A9E4-6A63942A58C6_20260430_v1.npy,TCGA-EW-A1PG,C0,-14.945982,9.508687,-3.5516205,4.2810793,3.0747025,-0.933986,-2.912208,-5.2375727,-6.802306,1.3299248
249,part04,TCGA-EW-A1PH-01Z-00-DX1.77e0f907-fe59-4dc2-b582-6f10330a9c01,_tmp_merge_shard00/part04/slide_embedding_TCGA-EW-A1PH-01Z-00-DX1.77e0f907-fe59-4dc2-b582-6f10330a9c01_20260430_v1.npy,TCGA-EW-A1PH,C0,-21.845772,2.542237,-9.681834,5.548912,-6.0500793,-3.3628533,-5.149731,1.1665024,-4.4242015,7.0764265
250,part05,TCGA-EW-A2FV-01Z-00-DX1.0C59AC06-DD9B-413A-8A03-B71774F662FA,_tmp_merge_shard00/part05/slide_embedding_TCGA-EW-A2FV-01Z-00-DX1.0C59AC06-DD9B-413A-8A03-B71774F662FA_20260430_v1.npy,TCGA-EW-A2FV,C0,-20.066923,9.694256,-0.9740236,1.7701771,-6.1211777,-1.9904541,-10.550899,-0.9982387,-12.675973,5.3304777
251,part05,TCGA-EW-A2FW-01Z-00-DX1.4F948681-81F3-46C5-A4E8-FDE8A4116F7A,_tmp_merge_shard00/part05/slide_embedding_TCGA-EW-A2FW-01Z-00-DX1.4F948681-81F3-46C5-A4E8-FDE8A4116F7A_20260430_v1.npy,TCGA-EW-A2FW,C0,-13.31047,-0.27546746,-12.4976635,2.9733012,-10.318631,-2.6035497,0.0074827624,-10.401977,-10.555188,1.1343801
252,part05,TCGA-EW-A423-01Z-00-DX1.31502D62-9C83-4A9C-9682-05A185486EAA,_tmp_merge_shard00/part05/slide_embedding_TCGA-EW-A423-01Z-00-DX1.31502D62-9C83-4A9C-9682-05A185486EAA_20260430_v1.npy,TCGA-EW-A423,C0,-12.247182,0.9840229,-11.032228,-2.1419086,-7.584862,-4.046314,-0.4104058,4.4573693,4.5464773,-5.4707007
253,part05,TCGA-GM-A2DI-01Z-00-DX1.5E9715EA-9D2B-49D0-8F1D-972CF24B1960,_tmp_merge_shard00/part05/slide_embedding_TCGA-GM-A2DI-01Z-00-DX1.5E9715EA-9D2B-49D0-8F1D-972CF24B1960_20260430_v1.npy,TCGA-GM-A2DI,C0,-26.481203,21.590694,20.599714,5.826026,7.8324313,-4.2048583,-9.425162,-1.9383819,1.329066,-14.52551
254,part05,TCGA-GM-A2DL-01Z-00-DX1.1CE6992E-B1CE-45AB-B2EB-75338B6FEE9D,_tmp_merge_shard00/part05/slide_embedding_TCGA-GM-A2DL-01Z-00-DX1.1CE6992E-B1CE-45AB-B2EB-75338B6FEE9D_20260430_v1.npy,TCGA-GM-A2DL,C0,-6.068844,1.7322264,-0.7612387,0.33876982,-2.1414115,-10.316344,0.42329666,8.596364,0.986603,0.45016778
255,part05,TCGA-GM-A2DM-01Z-00-DX1.652038F4-C370-40EB-A545-51062783C74C,_tmp_merge_shard00/part05/slide_embedding_TCGA-GM-A2DM-01Z-00-DX1.652038F4-C370-40EB-A545-51062783C74C_20260430_v1.npy,TCGA-GM-A2DM,C2,-1.9753851,-1.5777586,-11.424883,2.9798243,1.6898633,-3.6713378,-2.282348,-0.4285989,-3.3953238,-0.65094167
256,part05,TCGA-GM-A2DO-01Z-00-DX1.60817A51-93B7-483D-ABC9-8ED6341C6660,_tmp_merge_shard00/part05/slide_embedding_TCGA-GM-A2DO-01Z-00-DX1.60817A51-93B7-483D-ABC9-8ED6341C6660_20260430_v1.npy,TCGA-GM-A2DO,C2,0.6310425,0.40598488,-17.817549,-3.859344,-1.8963935,-4.062882,3.087124,-0.9441639,9.405951,-12.367699
257,part05,TCGA-GM-A3NY-01Z-00-DX1.BEED8B8F-5A1B-4CE2-BB5D-A7ED40551AE4,_tmp_merge_shard00/part05/slide_embedding_TCGA-GM-A3NY-01Z-00-DX1.BEED8B8F-5A1B-4CE2-BB5D-A7ED40551AE4_20260430_v1.npy,TCGA-GM-A3NY,C0,-8.309255,-1.7094961,-0.6542884,-2.5712183,-1.1081737,4.1075096,5.1780243,-4.8472238,-2.1541588,-2.3947628
258,part05,TCGA-GM-A3XL-01Z-00-DX1.CCE8AA1D-9194-4E49-9546-DBF25A35847C,_tmp_merge_shard00/part05/slide_embedding_TCGA-GM-A3XL-01Z-00-DX1.CCE8AA1D-9194-4E49-9546-DBF25A35847C_20260430_v1.npy,TCGA-GM-A3XL,C0,-6.1611433,-3.8984683,-5.877065,-0.53098947,-9.301733,-5.3879485,-2.3573544,-8.888691,-0.6004223,0.09796081
259,part05,TCGA-LD-A7W6-01Z-00-DX1.3E125146-B447-4973-AE09-6D374970B46C,_tmp_merge_shard00/part05/slide_embedding_TCGA-LD-A7W6-01Z-00-DX1.3E125146-B447-4973-AE09-6D374970B46C_20260430_v1.npy,TCGA-LD-A7W6,C0,-19.433107,-3.8659134,7.927336,-2.0535455,0.6992315,9.192364,8.068225,2.1776528,8.062547,-7.0040827
260,part05,TCGA-LL-A440-01Z-00-DX1.6E031FD6-236C-49FA-B920-4CB120C59037,_tmp_merge_shard00/part05/slide_embedding_TCGA-LL-A440-01Z-00-DX1.6E031FD6-236C-49FA-B920-4CB120C59037_20260430_v1.npy,TCGA-LL-A440,C0,-14.485437,3.421029,-4.461082,-0.2377795,-5.261409,1.7427171,-3.4448802,8.902623,2.291097,-3.5553188
261,part05,TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619,_tmp_merge_shard00/part05/slide_embedding_TCGA-LL-A50Y-01Z-00-DX1.7F08413F-2C59-4322-9296-84F8CD3DF619_20260430_v1.npy,TCGA-LL-A50Y,C0,-6.163953,20.007372,-0.46194357,2.6240723,9.8446455,-6.236507,2.7954879,1.4247543,3.944564,-6.8605824
262,part05,TCGA-LL-A5YL-01Z-00-DX1.164C74AB-87D5-46CC-9D96-33FE1F88DC80,_tmp_merge_shard00/part05/slide_embedding_TCGA-LL-A5YL-01Z-00-DX1.164C74AB-87D5-46CC-9D96-33FE1F88DC80_20260430_v1.npy,TCGA-LL-A5YL,C0,-11.593817,9.93293,-10.8239975,3.4688258,1.9267267,6.8352404,3.863599,1.2074782,7.6362143,6.2973967
263,part05,TCGA-LL-A5YM-01Z-00-DX1.2B8904A9-6A45-4FFD-AF15-EB81773E5B79,_tmp_merge_shard00/part05/slide_embedding_TCGA-LL-A5YM-01Z-00-DX1.2B8904A9-6A45-4FFD-AF15-EB81773E5B79_20260430_v1.npy,TCGA-LL-A5YM,C2,1.6380925,2.480876,-18.70413,2.36861,1.4975636,-0.6457231,3.498363,1.1476951,2.234037,-2.1462898
264,part05,TCGA-LL-A73Y-01Z-00-DX1.50C20931-3AA9-40B4-8A73-56B1976423A8,_tmp_merge_shard00/part05/slide_embedding_TCGA-LL-A73Y-01Z-00-DX1.50C20931-3AA9-40B4-8A73-56B1976423A8_20260430_v1.npy,TCGA-LL-A73Y,C2,5.0186133,6.8793073,-17.445103,2.809533,0.22466613,-9.14536,-1.7143869,2.98028,6.4303865,-5.0616965
265,part05,TCGA-LL-A7SZ-01Z-00-DX1.4DAF6421-6A1D-41C8-BFD6-859FE10CB8CC,_tmp_merge_shard00/part05/slide_embedding_TCGA-LL-A7SZ-01Z-00-DX1.4DAF6421-6A1D-41C8-BFD6-859FE10CB8CC_20260430_v1.npy,TCGA-LL-A7SZ,C2,5.0632477,-6.744008,-10.915568,-7.9301095,-8.021875,-3.4431298,1.9326224,5.566147,1.2566135,-11.942338
266,part05,TCGA-LL-A7T0-01Z-00-DX1.B03BBA63-ACF4-4BCA-9F2B-F631F0C6A25C,_tmp_merge_shard00/part05/slide_embedding_TCGA-LL-A7T0-01Z-00-DX1.B03BBA63-ACF4-4BCA-9F2B-F631F0C6A25C_20260430_v1.npy,TCGA-LL-A7T0,C2,4.5400176,-3.4250455,-1.7851129,-10.40618,-4.8857465,0.36804777,-3.460854,7.5562434,0.42144072,-10.733779
267,part05,TCGA-OL-A5D6-01Z-00-DX1.6B11331B-4A0D-4E13-B054-A5C7A6FC3AAC,_tmp_merge_shard00/part05/slide_embedding_TCGA-OL-A5D6-01Z-00-DX1.6B11331B-4A0D-4E13-B054-A5C7A6FC3AAC_20260430_v1.npy,TCGA-OL-A5D6,C2,-0.92338777,-3.4920883,-13.413027,3.521131,3.1042917,-2.894498,6.396554,-6.340454,2.1374598,-1.933233
268,part05,TCGA-OL-A5D7-01Z-00-DX1.A4A45393-9AE1-4370-8B92-CB85CDB04934,_tmp_merge_shard00/part05/slide_embedding_TCGA-OL-A5D7-01Z-00-DX1.A4A45393-9AE1-4370-8B92-CB85CDB04934_20260430_v1.npy,TCGA-OL-A5D7,C2,8.859418,-3.2486129,-13.913489,-3.138224,-3.828414,-10.892934,-3.8426776,-4.774916,7.3462567,-5.391058
269,part05,TCGA-OL-A5RV-01Z-00-DX1.920AC243-1DAC-4854-BEB6-1CBCC950F26B,_tmp_merge_shard00/part05/slide_embedding_TCGA-OL-A5RV-01Z-00-DX1.920AC243-1DAC-4854-BEB6-1CBCC950F26B_20260430_v1.npy,TCGA-OL-A5RV,C2,16.386854,11.163474,16.719973,-0.9877571,15.834613,-3.368341,-2.412609,11.261073,-16.212997,-3.0323265
270,part05,TCGA-OL-A5RW-01Z-00-DX1.E16DE8EE-31AF-4EAF-A85F-DB3E3E2C3BFF,_tmp_merge_shard00/part05/slide_embedding_TCGA-OL-A5RW-01Z-00-DX1.E16DE8EE-31AF-4EAF-A85F-DB3E3E2C3BFF_20260430_v1.npy,TCGA-OL-A5RW,C2,21.689125,-3.3751874,3.556108,0.63416463,7.695406,-7.402376,3.8341157,16.999104,-19.972637,-2.3943486
271,part05,TCGA-OL-A5RX-01Z-00-DX1.15A0D4F4-2744-4D44-8883-27FF83D9C824,_tmp_merge_shard00/part05/slide_embedding_TCGA-OL-A5RX-01Z-00-DX1.15A0D4F4-2744-4D44-8883-27FF83D9C824_20260430_v1.npy,TCGA-OL-A5RX,C2,21.082212,-1.588319,5.9252524,-3.3403306,10.963575,-3.516736,7.437833,18.924467,-19.840096,-4.842227
272,part05,TCGA-OL-A66I-01Z-00-DX1.8CE9DCAB-98D3-4163-94AC-1557D86C1E25,_tmp_merge_shard00/part05/slide_embedding_TCGA-OL-A66I-01Z-00-DX1.8CE9DCAB-98D3-4163-94AC-1557D86C1E25_20260430_v1.npy,TCGA-OL-A66I,C2,8.743595,-13.586359,-1.4026521,-4.526249,-1.2711482,7.269125,-15.719049,-2.5517879,-2.5004783,-0.70684546
273,part05,TCGA-OL-A66K-01Z-00-DX1.C1DC85F1-4FAE-4411-9886-11DCB5E70CC3,_tmp_merge_shard00/part05/slide_embedding_TCGA-OL-A66K-01Z-00-DX1.C1DC85F1-4FAE-4411-9886-11DCB5E70CC3_20260430_v1.npy,TCGA-OL-A66K,C2,2.2427516,-11.786101,5.4396906,-7.508957,1.6727195,12.612672,-9.497354,-9.234134,-0.90984815,0.9097414
274,part05,TCGA-PL-A8LV-01A-01-DX1.88F3D934-96C2-4652-9450-90F2E302FF6D,_tmp_merge_shard00/part05/slide_embedding_TCGA-PL-A8LV-01A-01-DX1.88F3D934-96C2-4652-9450-90F2E302FF6D_20260430_v1.npy,TCGA-PL-A8LV,C3,13.297487,13.855873,5.443988,21.86216,-14.973963,3.2764153,0.14354736,10.771838,7.08238,1.0814016
275,part05,TCGA-PL-A8LX-01A-02-DX2.84DA8B75-1196-4704-B6B2-C5E7BF645E95,_tmp_merge_shard00/part05/slide_embedding_TCGA-PL-A8LX-01A-02-DX2.84DA8B75-1196-4704-B6B2-C5E7BF645E95_20260430_v1.npy,TCGA-PL-A8LX,C3,23.370478,8.897192,6.1131682,25.198084,-20.884998,-3.075096,3.2826424,6.5420594,6.584718,-5.286313
276,part05,TCGA-PL-A8LZ-01A-02-DX2.E2697718-12E1-4D7C-9ED8-0A71C6D855B8,_tmp_merge_shard00/part05/slide_embedding_TCGA-PL-A8LZ-01A-02-DX2.E2697718-12E1-4D7C-9ED8-0A71C6D855B8_20260430_v1.npy,TCGA-PL-A8LZ,C3,25.830778,8.423715,4.711056,19.1133,-20.773682,-6.0174537,2.8941143,7.58695,2.9703655,-0.5406042
277,part05,TCGA-S3-A6ZF-01Z-00-DX1.E50205A0-63CA-49DE-8831-2A8916DEF403,_tmp_merge_shard00/part05/slide_embedding_TCGA-S3-A6ZF-01Z-00-DX1.E50205A0-63CA-49DE-8831-2A8916DEF403_20260430_v1.npy,TCGA-S3-A6ZF,C0,-11.564468,12.235429,23.78658,-2.6797054,6.3528123,-7.9391813,-5.5570936,-4.038061,0.6735256,-14.068705
